employer_key,employer_code,employer_name,company_type,industry,sector,hq_country,hq_state,hq_city,website,linkedin_company_url,size_bucket,sponsor_f1_flag,remote_friendly_flag,diversity_program_flag,talent_partner_flag,last_engagement_date,employer_rating,created_at,updated_at,products,slu_relation,logo_url
880,EMP0880,Company 880,Nonprofit,Media,Private,USA,MO,St. Louis,https://company880.com,https://linkedin.com/company/company880,1-49,0,0,0,1,2022-05-30,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
881,EMP0881,Company 881,Other,Aerospace,Public,USA,IL,Chicago,https://company881.com,https://linkedin.com/company/company881,50-199,1,1,0,0,2022-05-31,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
882,EMP0882,Company 882,Startup,Technology,Gov,USA,CA,Mountain View,https://company882.com,https://linkedin.com/company/company882,200-999,0,0,1,0,2022-06-01,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
883,EMP0883,Company 883,SMB,Healthcare,Nonprofit,USA,TX,Austin,https://company883.com,https://linkedin.com/company/company883,1000+,1,1,0,0,2022-06-02,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
884,EMP0884,Company 884,Enterprise,Finance,Private,USA,NY,New York,https://company884.com,https://linkedin.com/company/company884,1-49,0,0,0,1,2022-06-03,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
885,EMP0885,Company 885,Gov,Retail,Public,USA,WA,Seattle,https://company885.com,https://linkedin.com/company/company885,50-199,1,1,1,0,2022-06-04,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
886,EMP0886,Company 886,Nonprofit,Education,Gov,USA,MA,Boston,https://company886.com,https://linkedin.com/company/company886,200-999,0,0,0,0,2022-06-05,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
887,EMP0887,Company 887,Other,Manufacturing,Nonprofit,USA,GA,Atlanta,https://company887.com,https://linkedin.com/company/company887,1000+,1,1,0,0,2022-06-06,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
888,EMP0888,Company 888,Startup,Consulting,Private,USA,AZ,Phoenix,https://company888.com,https://linkedin.com/company/company888,1-49,0,0,1,1,2022-06-07,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
889,EMP0889,Company 889,SMB,Media,Public,USA,NC,Charlotte,https://company889.com,https://linkedin.com/company/company889,50-199,1,1,0,0,2022-06-08,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
890,EMP0890,Company 890,Enterprise,Aerospace,Gov,USA,MO,St. Louis,https://company890.com,https://linkedin.com/company/company890,200-999,0,0,0,0,2022-06-09,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
891,EMP0891,Company 891,Gov,Technology,Nonprofit,USA,IL,Chicago,https://company891.com,https://linkedin.com/company/company891,1000+,1,1,1,0,2022-06-10,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
892,EMP0892,Company 892,Nonprofit,Healthcare,Private,USA,CA,Mountain View,https://company892.com,https://linkedin.com/company/company892,1-49,0,0,0,1,2022-06-11,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
893,EMP0893,Company 893,Other,Finance,Public,USA,TX,Austin,https://company893.com,https://linkedin.com/company/company893,50-199,1,1,0,0,2022-06-12,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
894,EMP0894,Company 894,Startup,Retail,Gov,USA,NY,New York,https://company894.com,https://linkedin.com/company/company894,200-999,0,0,1,0,2022-06-13,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
895,EMP0895,Company 895,SMB,Education,Nonprofit,USA,WA,Seattle,https://company895.com,https://linkedin.com/company/company895,1000+,1,1,0,0,2022-06-14,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
896,EMP0896,Company 896,Enterprise,Manufacturing,Private,USA,MA,Boston,https://company896.com,https://linkedin.com/company/company896,1-49,0,0,0,1,2022-06-15,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
897,EMP0897,Company 897,Gov,Consulting,Public,USA,GA,Atlanta,https://company897.com,https://linkedin.com/company/company897,50-199,1,1,1,0,2022-06-16,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
898,EMP0898,Company 898,Nonprofit,Media,Gov,USA,AZ,Phoenix,https://company898.com,https://linkedin.com/company/company898,200-999,0,0,0,0,2022-06-17,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
899,EMP0899,Company 899,Other,Aerospace,Nonprofit,USA,NC,Charlotte,https://company899.com,https://linkedin.com/company/company899,1000+,1,1,0,0,2022-06-18,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
900,EMP0900,Company 900,Startup,Technology,Private,USA,MO,St. Louis,https://company900.com,https://linkedin.com/company/company900,1-49,0,0,1,1,2022-06-19,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
901,EMP0901,Company 901,SMB,Healthcare,Public,USA,IL,Chicago,https://company901.com,https://linkedin.com/company/company901,50-199,1,1,0,0,2022-06-20,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
902,EMP0902,Company 902,Enterprise,Finance,Gov,USA,CA,Mountain View,https://company902.com,https://linkedin.com/company/company902,200-999,0,0,0,0,2022-06-21,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
903,EMP0903,Company 903,Gov,Retail,Nonprofit,USA,TX,Austin,https://company903.com,https://linkedin.com/company/company903,1000+,1,1,1,0,2022-06-22,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
904,EMP0904,Company 904,Nonprofit,Education,Private,USA,NY,New York,https://company904.com,https://linkedin.com/company/company904,1-49,0,0,0,1,2022-06-23,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
905,EMP0905,Company 905,Other,Manufacturing,Public,USA,WA,Seattle,https://company905.com,https://linkedin.com/company/company905,50-199,1,1,0,0,2022-06-24,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
906,EMP0906,Company 906,Startup,Consulting,Gov,USA,MA,Boston,https://company906.com,https://linkedin.com/company/company906,200-999,0,0,1,0,2022-06-25,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
907,EMP0907,Company 907,SMB,Media,Nonprofit,USA,GA,Atlanta,https://company907.com,https://linkedin.com/company/company907,1000+,1,1,0,0,2022-06-26,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
908,EMP0908,Company 908,Enterprise,Aerospace,Private,USA,AZ,Phoenix,https://company908.com,https://linkedin.com/company/company908,1-49,0,0,0,1,2022-06-27,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
909,EMP0909,Company 909,Gov,Technology,Public,USA,NC,Charlotte,https://company909.com,https://linkedin.com/company/company909,50-199,1,1,1,0,2022-06-28,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
910,EMP0910,Company 910,Nonprofit,Healthcare,Gov,USA,MO,St. Louis,https://company910.com,https://linkedin.com/company/company910,200-999,0,0,0,0,2022-06-29,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
911,EMP0911,Company 911,Other,Finance,Nonprofit,USA,IL,Chicago,https://company911.com,https://linkedin.com/company/company911,1000+,1,1,0,0,2022-06-30,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
912,EMP0912,Company 912,Startup,Retail,Private,USA,CA,Mountain View,https://company912.com,https://linkedin.com/company/company912,1-49,0,0,1,1,2022-07-01,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
913,EMP0913,Company 913,SMB,Education,Public,USA,TX,Austin,https://company913.com,https://linkedin.com/company/company913,50-199,1,1,0,0,2022-07-02,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
914,EMP0914,Company 914,Enterprise,Manufacturing,Gov,USA,NY,New York,https://company914.com,https://linkedin.com/company/company914,200-999,0,0,0,0,2022-07-03,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
915,EMP0915,Company 915,Gov,Consulting,Nonprofit,USA,WA,Seattle,https://company915.com,https://linkedin.com/company/company915,1000+,1,1,1,0,2022-07-04,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
916,EMP0916,Company 916,Nonprofit,Media,Private,USA,MA,Boston,https://company916.com,https://linkedin.com/company/company916,1-49,0,0,0,1,2022-07-05,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
917,EMP0917,Company 917,Other,Aerospace,Public,USA,GA,Atlanta,https://company917.com,https://linkedin.com/company/company917,50-199,1,1,0,0,2022-07-06,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
918,EMP0918,Company 918,Startup,Technology,Gov,USA,AZ,Phoenix,https://company918.com,https://linkedin.com/company/company918,200-999,0,0,1,0,2022-07-07,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
919,EMP0919,Company 919,SMB,Healthcare,Nonprofit,USA,NC,Charlotte,https://company919.com,https://linkedin.com/company/company919,1000+,1,1,0,0,2022-07-08,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
920,EMP0920,Company 920,Enterprise,Finance,Private,USA,MO,St. Louis,https://company920.com,https://linkedin.com/company/company920,1-49,0,0,0,1,2022-07-09,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
921,EMP0921,Company 921,Gov,Retail,Public,USA,IL,Chicago,https://company921.com,https://linkedin.com/company/company921,50-199,1,1,1,0,2022-07-10,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
922,EMP0922,Company 922,Nonprofit,Education,Gov,USA,CA,Mountain View,https://company922.com,https://linkedin.com/company/company922,200-999,0,0,0,0,2022-07-11,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
923,EMP0923,Company 923,Other,Manufacturing,Nonprofit,USA,TX,Austin,https://company923.com,https://linkedin.com/company/company923,1000+,1,1,0,0,2022-07-12,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
924,EMP0924,Company 924,Startup,Consulting,Private,USA,NY,New York,https://company924.com,https://linkedin.com/company/company924,1-49,0,0,1,1,2022-07-13,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
925,EMP0925,Company 925,SMB,Media,Public,USA,WA,Seattle,https://company925.com,https://linkedin.com/company/company925,50-199,1,1,0,0,2022-07-14,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
926,EMP0926,Company 926,Enterprise,Aerospace,Gov,USA,MA,Boston,https://company926.com,https://linkedin.com/company/company926,200-999,0,0,0,0,2022-07-15,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
927,EMP0927,Company 927,Gov,Technology,Nonprofit,USA,GA,Atlanta,https://company927.com,https://linkedin.com/company/company927,1000+,1,1,1,0,2022-07-16,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
928,EMP0928,Company 928,Nonprofit,Healthcare,Private,USA,AZ,Phoenix,https://company928.com,https://linkedin.com/company/company928,1-49,0,0,0,1,2022-07-17,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
929,EMP0929,Company 929,Other,Finance,Public,USA,NC,Charlotte,https://company929.com,https://linkedin.com/company/company929,50-199,1,1,0,0,2022-07-18,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
930,EMP0930,Company 930,Startup,Retail,Gov,USA,MO,St. Louis,https://company930.com,https://linkedin.com/company/company930,200-999,0,0,1,0,2022-07-19,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
931,EMP0931,Company 931,SMB,Education,Nonprofit,USA,IL,Chicago,https://company931.com,https://linkedin.com/company/company931,1000+,1,1,0,0,2022-07-20,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
932,EMP0932,Company 932,Enterprise,Manufacturing,Private,USA,CA,Mountain View,https://company932.com,https://linkedin.com/company/company932,1-49,0,0,0,1,2022-07-21,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
933,EMP0933,Company 933,Gov,Consulting,Public,USA,TX,Austin,https://company933.com,https://linkedin.com/company/company933,50-199,1,1,1,0,2022-07-22,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
934,EMP0934,Company 934,Nonprofit,Media,Gov,USA,NY,New York,https://company934.com,https://linkedin.com/company/company934,200-999,0,0,0,0,2022-07-23,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
935,EMP0935,Company 935,Other,Aerospace,Nonprofit,USA,WA,Seattle,https://company935.com,https://linkedin.com/company/company935,1000+,1,1,0,0,2022-07-24,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
936,EMP0936,Company 936,Startup,Technology,Private,USA,MA,Boston,https://company936.com,https://linkedin.com/company/company936,1-49,0,0,1,1,2022-07-25,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
937,EMP0937,Company 937,SMB,Healthcare,Public,USA,GA,Atlanta,https://company937.com,https://linkedin.com/company/company937,50-199,1,1,0,0,2022-07-26,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
938,EMP0938,Company 938,Enterprise,Finance,Gov,USA,AZ,Phoenix,https://company938.com,https://linkedin.com/company/company938,200-999,0,0,0,0,2022-07-27,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
939,EMP0939,Company 939,Gov,Retail,Nonprofit,USA,NC,Charlotte,https://company939.com,https://linkedin.com/company/company939,1000+,1,1,1,0,2022-07-28,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
940,EMP0940,Company 940,Nonprofit,Education,Private,USA,MO,St. Louis,https://company940.com,https://linkedin.com/company/company940,1-49,0,0,0,1,2022-07-29,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
941,EMP0941,Company 941,Other,Manufacturing,Public,USA,IL,Chicago,https://company941.com,https://linkedin.com/company/company941,50-199,1,1,0,0,2022-07-30,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
942,EMP0942,Company 942,Startup,Consulting,Gov,USA,CA,Mountain View,https://company942.com,https://linkedin.com/company/company942,200-999,0,0,1,0,2022-07-31,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
943,EMP0943,Company 943,SMB,Media,Nonprofit,USA,TX,Austin,https://company943.com,https://linkedin.com/company/company943,1000+,1,1,0,0,2022-08-01,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
944,EMP0944,Company 944,Enterprise,Aerospace,Private,USA,NY,New York,https://company944.com,https://linkedin.com/company/company944,1-49,0,0,0,1,2022-08-02,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
945,EMP0945,Company 945,Gov,Technology,Public,USA,WA,Seattle,https://company945.com,https://linkedin.com/company/company945,50-199,1,1,1,0,2022-08-03,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
946,EMP0946,Company 946,Nonprofit,Healthcare,Gov,USA,MA,Boston,https://company946.com,https://linkedin.com/company/company946,200-999,0,0,0,0,2022-08-04,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
947,EMP0947,Company 947,Other,Finance,Nonprofit,USA,GA,Atlanta,https://company947.com,https://linkedin.com/company/company947,1000+,1,1,0,0,2022-08-05,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
948,EMP0948,Company 948,Startup,Retail,Private,USA,AZ,Phoenix,https://company948.com,https://linkedin.com/company/company948,1-49,0,0,1,1,2022-08-06,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
949,EMP0949,Company 949,SMB,Education,Public,USA,NC,Charlotte,https://company949.com,https://linkedin.com/company/company949,50-199,1,1,0,0,2022-08-07,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
950,EMP0950,Company 950,Enterprise,Manufacturing,Gov,USA,MO,St. Louis,https://company950.com,https://linkedin.com/company/company950,200-999,0,0,0,0,2022-08-08,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
951,EMP0951,Company 951,Gov,Consulting,Nonprofit,USA,IL,Chicago,https://company951.com,https://linkedin.com/company/company951,1000+,1,1,1,0,2022-08-09,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
952,EMP0952,Company 952,Nonprofit,Media,Private,USA,CA,Mountain View,https://company952.com,https://linkedin.com/company/company952,1-49,0,0,0,1,2022-08-10,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
953,EMP0953,Company 953,Other,Aerospace,Public,USA,TX,Austin,https://company953.com,https://linkedin.com/company/company953,50-199,1,1,0,0,2022-08-11,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
954,EMP0954,Company 954,Startup,Technology,Gov,USA,NY,New York,https://company954.com,https://linkedin.com/company/company954,200-999,0,0,1,0,2022-08-12,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
955,EMP0955,Company 955,SMB,Healthcare,Nonprofit,USA,WA,Seattle,https://company955.com,https://linkedin.com/company/company955,1000+,1,1,0,0,2022-08-13,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
956,EMP0956,Company 956,Enterprise,Finance,Private,USA,MA,Boston,https://company956.com,https://linkedin.com/company/company956,1-49,0,0,0,1,2022-08-14,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
957,EMP0957,Company 957,Gov,Retail,Public,USA,GA,Atlanta,https://company957.com,https://linkedin.com/company/company957,50-199,1,1,1,0,2022-08-15,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
958,EMP0958,Company 958,Nonprofit,Education,Gov,USA,AZ,Phoenix,https://company958.com,https://linkedin.com/company/company958,200-999,0,0,0,0,2022-08-16,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
959,EMP0959,Company 959,Other,Manufacturing,Nonprofit,USA,NC,Charlotte,https://company959.com,https://linkedin.com/company/company959,1000+,1,1,0,0,2022-08-17,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
960,EMP0960,Company 960,Startup,Consulting,Private,USA,MO,St. Louis,https://company960.com,https://linkedin.com/company/company960,1-49,0,0,1,1,2022-08-18,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
961,EMP0961,Company 961,SMB,Media,Public,USA,IL,Chicago,https://company961.com,https://linkedin.com/company/company961,50-199,1,1,0,0,2022-08-19,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
962,EMP0962,Company 962,Enterprise,Aerospace,Gov,USA,CA,Mountain View,https://company962.com,https://linkedin.com/company/company962,200-999,0,0,0,0,2022-08-20,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
963,EMP0963,Company 963,Gov,Technology,Nonprofit,USA,TX,Austin,https://company963.com,https://linkedin.com/company/company963,1000+,1,1,1,0,2022-08-21,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
964,EMP0964,Company 964,Nonprofit,Healthcare,Private,USA,NY,New York,https://company964.com,https://linkedin.com/company/company964,1-49,0,0,0,1,2022-08-22,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
965,EMP0965,Company 965,Other,Finance,Public,USA,WA,Seattle,https://company965.com,https://linkedin.com/company/company965,50-199,1,1,0,0,2022-08-23,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
966,EMP0966,Company 966,Startup,Retail,Gov,USA,MA,Boston,https://company966.com,https://linkedin.com/company/company966,200-999,0,0,1,0,2022-08-24,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
967,EMP0967,Company 967,SMB,Education,Nonprofit,USA,GA,Atlanta,https://company967.com,https://linkedin.com/company/company967,1000+,1,1,0,0,2022-08-25,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
968,EMP0968,Company 968,Enterprise,Manufacturing,Private,USA,AZ,Phoenix,https://company968.com,https://linkedin.com/company/company968,1-49,0,0,0,1,2022-08-26,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
969,EMP0969,Company 969,Gov,Consulting,Public,USA,NC,Charlotte,https://company969.com,https://linkedin.com/company/company969,50-199,1,1,1,0,2022-08-27,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
970,EMP0970,Company 970,Nonprofit,Media,Gov,USA,MO,St. Louis,https://company970.com,https://linkedin.com/company/company970,200-999,0,0,0,0,2022-08-28,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
971,EMP0971,Company 971,Other,Aerospace,Nonprofit,USA,IL,Chicago,https://company971.com,https://linkedin.com/company/company971,1000+,1,1,0,0,2022-08-29,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
972,EMP0972,Company 972,Startup,Technology,Private,USA,CA,Mountain View,https://company972.com,https://linkedin.com/company/company972,1-49,0,0,1,1,2022-08-30,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
973,EMP0973,Company 973,SMB,Healthcare,Public,USA,TX,Austin,https://company973.com,https://linkedin.com/company/company973,50-199,1,1,0,0,2022-08-31,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
974,EMP0974,Company 974,Enterprise,Finance,Gov,USA,NY,New York,https://company974.com,https://linkedin.com/company/company974,200-999,0,0,0,0,2022-09-01,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
975,EMP0975,Company 975,Gov,Retail,Nonprofit,USA,WA,Seattle,https://company975.com,https://linkedin.com/company/company975,1000+,1,1,1,0,2022-09-02,6,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
976,EMP0976,Company 976,Nonprofit,Education,Private,USA,MA,Boston,https://company976.com,https://linkedin.com/company/company976,1-49,0,0,0,1,2022-09-03,7,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
977,EMP0977,Company 977,Other,Manufacturing,Public,USA,GA,Atlanta,https://company977.com,https://linkedin.com/company/company977,50-199,1,1,0,0,2022-09-04,8,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
978,EMP0978,Company 978,Startup,Consulting,Gov,USA,AZ,Phoenix,https://company978.com,https://linkedin.com/company/company978,200-999,0,0,1,0,2022-09-05,9,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
979,EMP0979,Company 979,SMB,Media,Nonprofit,USA,NC,Charlotte,https://company979.com,https://linkedin.com/company/company979,1000+,1,1,0,0,2022-09-06,10,2025-11-07 07:53:55,2025-11-07 07:53:55,,,
